,correct word,misspelled word,total edit distance,number of words with error,close change,changes,none word
1687,زمینی ارتش جمهوری اسلامی,زمینی لذنتش جمهوری اسلامی,3.0,1.0,1.0,"[[], [0, 0, 2], [], []]",True
1688,زمینی ارتش جمهوری اسلامی,زمینی راترتش جمهوری اسحلامی,3.0,2.0,0.0,"[[], [2, 2], [], [2]]",True
1689,زمینی ارتش جمهوری اسلامی,زکیتنی ارتش جمهدوری اسلامی,3.0,2.0,1.0,"[[0, 2], [], [2], []]",True
1690,وبگاه ورلد امترز نشان,وبگاه ورلق امترز نشان,1.0,1.0,0.0,"[[], [0], [], []]",True
1691,وبگاه ورلد امترز نشان,وبگاه ورلد امترز نشن,1.0,1.0,1.0,"[[], [], [], [1]]",False
1692,وبگاه ورلد امترز نشان,وبگاه حترلد امترز نشان,2.0,1.0,0.0,"[[], [0, 2], [], []]",True
1693,وبگاه ورلد امترز نشان,وبگ ورلد امترز نشان,2.0,1.0,1.0,"[[1, 1], [], [], []]",True
1694,وبگاه ورلد امترز نشان,وبگاه صرلد امترز نچشان,2.0,2.0,0.0,"[[], [0], [], [2]]",True
1695,وبگاه ورلد امترز نشان,وبگاه درلد انمترز نشان,2.0,2.0,1.0,"[[], [0], [2], []]",True
1696,وبگاه ورلد امترز نشان,وبگاه ورلد یابمترپز نشان,3.0,1.0,0.0,"[[], [], [2, 2, 2], []]",True
1697,وبگاه ورلد امترز نشان,دولباه ورلد امترز نشان,3.0,1.0,1.0,"[[2, 2, 1], [], [], []]",True
1698,وبگاه ورلد امترز نشان,بگانه ورلد امترز نشوان,3.0,2.0,0.0,"[[1, 2], [], [], [2]]",True
1699,وبگاه ورلد امترز نشان,وبکگته ورلد امترز نشلان,3.0,2.0,1.0,"[[2, 0], [], [], [2]]",True
1700,درصد کاهش نشان می‌دهد,درصد کاهش نشابن می‌دهد,1.0,1.0,0.0,"[[], [], [2], []]",True
1701,درصد کاهش نشان می‌دهد,درصد گاهش نشان می‌دهد,1.0,1.0,1.0,"[[], [0], [], []]",False
1702,درصد کاهش نشان می‌دهد,درصد کاهش نشان مذی‌دذد,2.0,1.0,0.0,"[[], [], [], [2, 0]]",True
1703,درصد کاهش نشان می‌دهد,درصد کاحه نشان می‌دهد,2.0,1.0,1.0,"[[], [2, 1], [], []]",True
1704,درصد کاهش نشان می‌دهد,درصد کاگهش نشان می‌دهر,2.0,2.0,0.0,"[[], [2], [], [0]]",True
1705,درصد کاهش نشان می‌دهد,درثصد کاهش نشان مبی‌دهد,2.0,2.0,1.0,"[[2], [], [], [2]]",True
1706,درصد کاهش نشان می‌دهد,دثرجش کاهش نشان می‌دهد,3.0,1.0,0.0,"[[2, 0, 0], [], [], []]",True
1707,درصد کاهش نشان می‌دهد,درصد ما نشان می‌دهد,3.0,1.0,1.0,"[[], [0, 1, 1], [], []]",False
1708,درصد کاهش نشان می‌دهد,دصد کاهش قنشن می‌دهد,3.0,2.0,0.0,"[[1], [], [2, 1], []]",True
1709,درصد کاهش نشان می‌دهد,دد کاهش نشان می‌دحهد,3.0,2.0,1.0,"[[1, 1], [], [], [2]]",True
1710,سرمربی تیم ملی کشتی,سرمربی تیم مپی کشتی,1.0,1.0,0.0,"[[], [], [0], []]",True
1711,سرمربی تیم ملی کشتی,سرمربی تسم ملی کشتی,1.0,1.0,1.0,"[[], [0], [], []]",True
1712,سرمربی تیم ملی کشتی,سرمربی تپگ ملی کشتی,2.0,1.0,0.0,"[[], [0, 0], [], []]",True
1713,سرمربی تیم ملی کشتی,سرمربی تیم ملی کطی,2.0,1.0,1.0,"[[], [], [], [1, 0]]",True
1714,سرمربی تیم ملی کشتی,سرمربی تی ملی نکشتی,2.0,2.0,0.0,"[[], [1], [], [2]]",True
1715,سرمربی تیم ملی کشتی,سمربی تیم می کشتی,2.0,2.0,1.0,"[[1], [], [1], []]",True
1716,سرمربی تیم ملی کشتی,سرلمسفبی تیم ملی کشتی,3.0,1.0,0.0,"[[2, 0, 2], [], [], []]",True
1717,سرمربی تیم ملی کشتی,سرمربی تیم ملی ستبی,3.0,1.0,1.0,"[[], [], [], [1, 0, 2]]",True
1718,سرمربی تیم ملی کشتی,سرمربی تیم ملم کبشصی,3.0,2.0,0.0,"[[], [], [0], [2, 0]]",True
1719,سرمربی تیم ملی کشتی,سرمربی تیم لسی کتی,3.0,2.0,1.0,"[[], [], [1, 2], [1]]",True
1720,رییس بنیاد مسکن انقلاب,رییس بنیاد مسکن انقپلاب,1.0,1.0,0.0,"[[], [], [], [2]]",True
1721,رییس بنیاد مسکن انقلاب,رسیس بنیاد مسکن انقلاب,1.0,1.0,1.0,"[[0], [], [], []]",True
1722,رییس بنیاد مسکن انقلاب,رییس نیا مسکن انقلاب,2.0,1.0,0.0,"[[], [1, 1], [], []]",False
1723,رییس بنیاد مسکن انقلاب,رییس بنیاد سکم انقلاب,2.0,1.0,1.0,"[[], [], [1, 0], []]",True
1724,رییس بنیاد مسکن انقلاب,رزیس بنیطاد مسکن انقلاب,2.0,2.0,0.0,"[[0], [2], [], []]",True
1725,رییس بنیاد مسکن انقلاب,ریس بنید مسکن انقلاب,2.0,2.0,1.0,"[[1], [1], [], []]",False
1726,رییس بنیاد مسکن انقلاب,رگوی بنیاد مسکن انقلاب,3.0,1.0,0.0,"[[0, 2, 1], [], [], []]",True
1727,رییس بنیاد مسکن انقلاب,رییس بنیاد مسکن لاقاب,3.0,1.0,1.0,"[[], [], [], [2, 1, 1]]",True
1728,رییس بنیاد مسکن انقلاب,ییس بنیاد مسکن کانقلاگ,3.0,2.0,0.0,"[[1], [], [], [2, 0]]",True
1729,رییس بنیاد مسکن انقلاب,سیس ینیاد مسکن انقلاب,3.0,2.0,1.0,"[[1, 0], [0], [], []]",True
1730,عضو دفتر سیاسی جنبش,عضو دفتر سیراسی جنبش,1.0,1.0,0.0,"[[], [], [2], []]",True
1731,عضو دفتر سیاسی جنبش,عضو دقفتر سیاسی جنبش,1.0,1.0,1.0,"[[], [2], [], []]",True
1732,عضو دفتر سیاسی جنبش,عضو دفتر سیاسی جفنطش,2.0,1.0,0.0,"[[], [], [], [2, 0]]",True
1733,عضو دفتر سیاسی جنبش,عظض دفتر سیاسی جنبش,2.0,1.0,1.0,"[[2, 1], [], [], []]",True
1734,عضو دفتر سیاسی جنبش,عضو دفتچر یاسی جنبش,2.0,2.0,0.0,"[[], [2], [1], []]",True
1735,عضو دفتر سیاسی جنبش,عضو دفتر سیاس جنبس,2.0,2.0,1.0,"[[], [], [1], [0]]",True
1736,عضو دفتر سیاسی جنبش,عضو دفتر زسیی جنبش,3.0,1.0,0.0,"[[], [], [2, 1, 1], []]",True
1737,عضو دفتر سیاسی جنبش,عضو دفتر سیاسی حمش,3.0,1.0,1.0,"[[], [], [], [0, 0, 1]]",True
1738,عضو دفتر سیاسی جنبش,عبضا دفتر سیاسی جنش,3.0,2.0,0.0,"[[2, 0], [], [], [1]]",True
1739,عضو دفتر سیاسی جنبش,عضو دفتر سیلسی جن,3.0,2.0,1.0,"[[], [], [0], [1, 1]]",True
1740,سیاسی وزارت امور خارجه,سیاسی وزار امور خارجه,1.0,1.0,0.0,"[[], [1], [], []]",False
1741,سیاسی وزارت امور خارجه,سیاسی وزارت امور خاره,1.0,1.0,1.0,"[[], [], [], [1]]",True
1742,سیاسی وزارت امور خارجه,ثیاسفی وزارت امور خارجه,2.0,1.0,0.0,"[[0, 2], [], [], []]",True
1743,سیاسی وزارت امور خارجه,سیاسی وزارت اکوزر خارجه,2.0,1.0,1.0,"[[], [], [0, 2], []]",True
1744,سیاسی وزارت امور خارجه,سیای وزارت اموش خارجه,2.0,2.0,0.0,"[[1], [], [0], []]",True
1745,سیاسی وزارت امور خارجه,سیاسی وضزارت مور خارجه,2.0,2.0,1.0,"[[], [2], [1], []]",True
1746,سیاسی وزارت امور خارجه,سیاسی وزارت امور تثرفجه,3.0,1.0,0.0,"[[], [], [], [0, 0, 2]]",True
1747,سیاسی وزارت امور خارجه,سیاسی وزارت امور احه,3.0,1.0,1.0,"[[], [], [], [1, 1, 0]]",True
1748,سیاسی وزارت امور خارجه,سیاسی وزراررت یمور خارجه,3.0,2.0,0.0,"[[], [2, 2], [0], []]",True
1749,سیاسی وزارت امور خارجه,سیاش وزارت امور خاذرجه,3.0,2.0,1.0,"[[0, 1], [], [], [2]]",True
1750,بنیاد مسکن انقلاب اسلامی,بنیاد مطکن انقلاب اسلامی,1.0,1.0,0.0,"[[], [0], [], []]",True
1751,بنیاد مسکن انقلاب اسلامی,بنیاد مسکن انقلایب اسلامی,1.0,1.0,1.0,"[[], [], [2], []]",True
1752,بنیاد مسکن انقلاب اسلامی,سنید مسکن انقلاب اسلامی,2.0,1.0,0.0,"[[0, 1], [], [], []]",True
1753,بنیاد مسکن انقلاب اسلامی,بنیاد مسمک انقلاب اسلامی,2.0,1.0,1.0,"[[], [2, 1], [], []]",True
1754,بنیاد مسکن انقلاب اسلامی,بنیاد مسکن اقلاب اسلاملی,2.0,2.0,0.0,"[[], [], [1], [2]]",True
1755,بنیاد مسکن انقلاب اسلامی,بنیاد مسکن انغلاب تسلامی,2.0,2.0,1.0,"[[], [], [0], [0]]",True
1756,بنیاد مسکن انقلاب اسلامی,بنیاد مسکن انقلاب الاعا,3.0,1.0,0.0,"[[], [], [], [1, 0, 0]]",True
1757,بنیاد مسکن انقلاب اسلامی,بنیاد نمشکم انقلاب اسلامی,3.0,1.0,1.0,"[[], [2, 0, 0], [], []]",True
1758,بنیاد مسکن انقلاب اسلامی,بناد مسکن انقلاب اسصام,3.0,2.0,0.0,"[[1], [], [], [0, 1]]",True
1759,بنیاد مسکن انقلاب اسلامی,بنیاد مسمکن انثقلای اسلامی,3.0,2.0,1.0,"[[], [2], [2, 0], []]",True
1760,تحت پوشش کمیته امداد,تحج پوشش کمیته امداد,1.0,1.0,0.0,"[[0], [], [], []]",True
1761,تحت پوشش کمیته امداد,تت پوشش کمیته امداد,1.0,1.0,1.0,"[[1], [], [], []]",False
1762,تحت پوشش کمیته امداد,تحت پوشش میتض امداد,2.0,1.0,0.0,"[[], [], [1, 0], []]",True
1763,تحت پوشش کمیته امداد,نخت پوشش کمیته امداد,2.0,1.0,1.0,"[[0, 0], [], [], []]",True
1764,تحت پوشش کمیته امداد,تحت تپوشش کمیته جمداد,2.0,2.0,0.0,"[[], [2], [], [0]]",True
1765,تحت پوشش کمیته امداد,تحت پدشش کمیته تامداد,2.0,2.0,1.0,"[[], [0], [], [2]]",True
1766,تحت پوشش کمیته امداد,تحت گپپوشژ کمیته امداد,3.0,1.0,0.0,"[[], [2, 2, 0], [], []]",True
1767,تحت پوشش کمیته امداد, پوشش کمیته امداد,3.0,1.0,1.0,"[[1, 1, 1], [], [], []]",False
1768,تحت پوشش کمیته امداد,تحغت پشذش کمیته امداد,3.0,2.0,0.0,"[[2], [1, 2], [], []]",True
1769,تحت پوشش کمیته امداد,تحن پوشش گکمیطته امداد,3.0,2.0,1.0,"[[0], [], [2, 2], []]",True
1770,مرحوم رحمت واسعه الهی,ممحوم رحمت واسعه الهی,1.0,1.0,0.0,"[[0], [], [], []]",True
1771,مرحوم رحمت واسعه الهی,مرحوم رحمت واسه الهی,1.0,1.0,1.0,"[[], [], [1], []]",False
1772,مرحوم رحمت واسعه الهی,مرحغدم رحمت واسعه الهی,2.0,1.0,0.0,"[[0, 2], [], [], []]",True
1773,مرحوم رحمت واسعه الهی,مرحوم ذرخمت واسعه الهی,2.0,1.0,1.0,"[[], [2, 0], [], []]",True
1774,مرحوم رحمت واسعه الهی,مرحظوم رمت واسعه الهی,2.0,2.0,0.0,"[[2], [1], [], []]",True
1775,مرحوم رحمت واسعه الهی,مرحوک رحمت وسعه الهی,2.0,2.0,1.0,"[[0], [], [1], []]",True
1776,مرحوم رحمت واسعه الهی,مرحوم ر واسعه الهی,3.0,1.0,0.0,"[[], [1, 1, 1], [], []]",False
1777,مرحوم رحمت واسعه الهی,کرجوک رحمت واسعه الهی,3.0,1.0,1.0,"[[0, 0, 0], [], [], []]",True
1778,مرحوم رحمت واسعه الهی,تروم رحظمت واسعه الهی,3.0,2.0,0.0,"[[0, 1], [2], [], []]",True
1779,مرحوم رحمت واسعه الهی,مرحوم رحمت واعه ااه,3.0,2.0,1.0,"[[], [], [1], [0, 1]]",True
1780,قال الامام علی ع,قال الامام نعلی ع,1.0,1.0,0.0,"[[], [], [2], []]",False
1781,قال الامام علی ع,قال الاام علی ع,1.0,1.0,1.0,"[[], [1], [], []]",True
1782,قال الامام علی ع,قال الامام عذح ع,2.0,1.0,0.0,"[[], [], [0, 0], []]",True
1783,قال الامام علی ع,قال تلمام علی ع,2.0,1.0,1.0,"[[], [0, 1], [], []]",True
1784,قال الامام علی ع,قاش لامام علی ع,2.0,2.0,0.0,"[[0], [1], [], []]",True
1785,قال الامام علی ع,قتل الامام علی ,2.0,2.0,1.0,"[[0], [], [], [1]]",False
1786,قال الامام علی ع,قال قاماخم علی ع,3.0,1.0,0.0,"[[], [0, 1, 2], [], []]",True
1787,قال الامام علی ع,قال الامام  ع,3.0,1.0,1.0,"[[], [], [1, 1, 1], []]",False
1788,قال الامام علی ع,قال اامام لچی ع,3.0,2.0,0.0,"[[], [1], [1, 2], []]",True
1789,قال الامام علی ع,قت الامام لی ع,3.0,2.0,1.0,"[[0, 1], [], [1], []]",True
1790,دانشگاه علوم پزشکی شهید,دانشگاه علوم پزشکی یهید,1.0,1.0,0.0,"[[], [], [], [0]]",True
1791,دانشگاه علوم پزشکی شهید,ذدانشگاه علوم پزشکی شهید,1.0,1.0,1.0,"[[2], [], [], []]",True
1792,دانشگاه علوم پزشکی شهید,دانشگاه گلم پزشکی شهید,2.0,1.0,0.0,"[[], [0, 1], [], []]",False
1793,دانشگاه علوم پزشکی شهید,دانشگاه علوم پزشکی سهیذد,2.0,1.0,1.0,"[[], [], [], [0, 2]]",True
1794,دانشگاه علوم پزشکی شهید,دانشگاه یلوم پزکی شهید,2.0,2.0,0.0,"[[], [0], [1], []]",True
1795,دانشگاه علوم پزشکی شهید,داتشگاه علدوم پزشکی شهید,2.0,2.0,1.0,"[[0], [2], [], []]",True
1796,دانشگاه علوم پزشکی شهید,دانشگاه ععلحرم پزشکی شهید,3.0,1.0,0.0,"[[], [2, 0, 2], [], []]",True
1797,دانشگاه علوم پزشکی شهید,دانشگاه علوم پزشکی سشهسیذ,3.0,1.0,1.0,"[[], [], [], [2, 2, 0]]",True
1798,دانشگاه علوم پزشکی شهید,انشگاه کلحم پزشکی شهید,3.0,2.0,0.0,"[[1], [0, 0], [], []]",True
1799,دانشگاه علوم پزشکی شهید,داتشگاه علوم پزشکی سهسید,3.0,2.0,1.0,"[[0], [], [], [0, 2]]",True
1800,انریکه مورا معاون مسیول,انریکه مورا معاون مسخیول,1.0,1.0,0.0,"[[], [], [], [2]]",True
1801,انریکه مورا معاون مسیول,انریکه مورا معاون میول,1.0,1.0,1.0,"[[], [], [], [1]]",True
1802,انریکه مورا معاون مسیول,انریکه موکرط معاون مسیول,2.0,1.0,0.0,"[[], [2, 0], [], []]",True
1803,انریکه مورا معاون مسیول,امنریه مورا معاون مسیول,2.0,1.0,1.0,"[[2, 1], [], [], []]",True
1804,انریکه مورا معاون مسیول,انریکم مورا معاون متیول,2.0,2.0,0.0,"[[0], [], [], [0]]",True
1805,انریکه مورا معاون مسیول,انریکه مور معاون مسیل,2.0,2.0,1.0,"[[], [1], [], [1]]",False
1806,انریکه مورا معاون مسیول,انریکه مورا مبظنون مسیول,3.0,1.0,0.0,"[[], [], [0, 0, 2], []]",True
1807,انریکه مورا معاون مسیول,انریکه مزل معاون مسیول,3.0,1.0,1.0,"[[], [1, 0, 0], [], []]",True
1808,انریکه مورا معاون مسیول,نریکه مورا مان مسیول,3.0,2.0,0.0,"[[1], [], [1, 1], []]",True
1809,انریکه مورا معاون مسیول,انرسیکح کمورا معاون مسیول,3.0,2.0,1.0,"[[2, 0], [2], [], []]",True
1810,تاکیدات رهبر معظم انقلاب,تاکیدات رهبر معظم انقساب,1.0,1.0,0.0,"[[], [], [], [0]]",True
1811,تاکیدات رهبر معظم انقلاب,اتاکیدات رهبر معظم انقلاب,1.0,1.0,1.0,"[[2], [], [], []]",True
1812,تاکیدات رهبر معظم انقلاب,تاکیدات رچهب معظم انقلاب,2.0,1.0,0.0,"[[], [2, 1], [], []]",True
1813,تاکیدات رهبر معظم انقلاب,تاکیدات رهبر معظم نقلتاب,2.0,1.0,1.0,"[[], [], [], [1, 2]]",True
1814,تاکیدات رهبر معظم انقلاب,تاکیدات رهبر معظبم انقلا,2.0,2.0,0.0,"[[], [], [2], [1]]",True
1815,تاکیدات رهبر معظم انقلاب,تاکیدلت رهبر معظم انقلتاب,2.0,2.0,1.0,"[[0], [], [], [2]]",True
1816,تاکیدات رهبر معظم انقلاب,تاکیدات رهبر معظم الژاب,3.0,1.0,0.0,"[[], [], [], [1, 1, 2]]",True
1817,تاکیدات رهبر معظم انقلاب,تاکیدات زر معظم انقلاب,3.0,1.0,1.0,"[[], [0, 1, 1], [], []]",False
1818,تاکیدات رهبر معظم انقلاب,حاکیدات رهضب معظم انقلاب,3.0,2.0,0.0,"[[0], [2, 1], [], []]",True
1819,تاکیدات رهبر معظم انقلاب,تاکیدات زخبر معظن انقلاب,3.0,2.0,1.0,"[[], [0, 0], [0], []]",True
1820,بیانات رهبر معظم انقلاب,بیانات رهبر معهم انقلاب,1.0,1.0,0.0,"[[], [], [0], []]",False
1821,بیانات رهبر معظم انقلاب,بیاناطت رهبر معظم انقلاب,1.0,1.0,1.0,"[[2], [], [], []]",True
1822,بیانات رهبر معظم انقلاب,بیانات ره معظم انقلاب,2.0,1.0,0.0,"[[], [1, 1], [], []]",False
1823,بیانات رهبر معظم انقلاب,بیانات رهبر معظم انفلب,2.0,1.0,1.0,"[[], [], [], [0, 1]]",True
1824,بیانات رهبر معظم انقلاب,بیانات رهبر معظظ انلاب,2.0,2.0,0.0,"[[], [], [0], [1]]",True
1825,بیانات رهبر معظم انقلاب,بیانات رهر معظم اتنقلاب,2.0,2.0,1.0,"[[], [1], [], [2]]",True
1826,بیانات رهبر معظم انقلاب,بیانات رهبر معظم انآقلذا,3.0,1.0,0.0,"[[], [], [], [2, 2, 1]]",True
1827,بیانات رهبر معظم انقلاب,یامتت رهبر معظم انقلاب,3.0,1.0,1.0,"[[1, 0, 0], [], [], []]",True
